-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M
2023,10,27,6,6.24,117.21
2023,10,27,7,5.94,100.14
2023,10,27,8,5.14,85.38
2023,10,27,9,3.05,52.6
2023,10,27,10,3.2,351.71
2023,10,27,11,4.1,325.55
2023,10,27,12,4.24,318.59
2023,10,27,13,3.8,312.84
2023,10,27,14,2.97,310.94
2023,10,27,15,1.63,322.8
2023,10,27,16,0.67,116.86
2023,10,27,17,3.63,141.21
2023,10,27,18,6.11,136.97
2023,10,27,19,6.61,124.22
2023,10,27,20,6.21,112.95
2023,10,27,21,5.79,107.04
2023,10,27,22,5.35,102.23
2023,10,27,23,4.83,98.37
2023,10,28,0,4.22,89.68
2023,10,28,1,3.91,73.63
2023,10,28,2,3.85,53.76
2023,10,28,3,4.14,32.58
2023,10,28,4,4.84,20.89
2023,10,28,5,5.77,17.72
2023,10,28,6,5.94,15.72
2023,10,28,7,6.61,8.57
2023,10,28,8,7.75,357.98
2023,10,28,9,8.97,346.81
2023,10,28,10,9.88,338.86
2023,10,28,11,10.26,332.48
2023,10,28,12,10.23,327.18
2023,10,28,13,9.95,323.14
2023,10,28,14,9.57,320.57
2023,10,28,15,9.09,319.22
2023,10,28,16,8.11,320.43
2023,10,28,17,6.99,326.49
2023,10,28,18,7.21,333.07
2023,10,28,19,7.77,335.86
2023,10,28,20,8.01,337.29
2023,10,28,21,7.55,342.03
2023,10,28,22,7.4,348.68
2023,10,28,23,7.51,357.62
2023,10,29,0,7.81,4.93
2023,10,29,1,7.97,8.17
2023,10,29,2,8.06,8.02
2023,10,29,3,8.14,5.56
2023,10,29,4,8.28,3.84
2023,10,29,5,8.39,1.76
2023,10,29,6,7.94,358.7
2023,10,29,7,6.86,349.04
2023,10,29,8,8.38,329.47
2023,10,29,9,8.87,317.93
2023,10,29,10,9.04,321.56
2023,10,29,11,9.77,325.29
2023,10,29,12,10.43,319.77
2023,10,29,13,10.37,313.9
2023,10,29,14,9.41,309.92
2023,10,29,15,7.56,307.52
2023,10,29,16,5.69,309.88
2023,10,29,17,4.87,317.79
2023,10,29,18,4.19,330.85
2023,10,29,19,3.89,351.45
2023,10,29,20,4.41,9.9
2023,10,29,21,5.26,17.47
2023,10,29,22,5.86,17.13
2023,10,29,23,5.95,12.83
2023,10,30,0,6.01,7.01
2023,10,30,1,6.12,2.93
2023,10,30,2,6.1,1.32
2023,10,30,3,5.77,359.53
2023,10,30,4,5.43,358.43
2023,10,30,5,5.18,356.46
2023,10,30,6,4.64,357.68
2023,10,30,7,3.85,352.07
2023,10,30,8,4.59,320.87
2023,10,30,9,5.11,307.73
2023,10,30,10,5.47,297.92
2023,10,30,11,5.65,292.35
2023,10,30,12,5.73,288.19
2023,10,30,13,5.73,281.48
2023,10,30,14,5.64,272.94
2023,10,30,15,5.38,265.5
2023,10,30,16,4.62,257.49
2023,10,30,17,3.87,245.04
2023,10,30,18,2.99,220.02
2023,10,30,19,2.5,186.81
2023,10,30,20,2.58,149.78
2023,10,30,21,2.61,115.72
2023,10,30,22,2.3,75.44
2023,10,30,23,2.56,31.41
2023,10,31,0,3.25,7.74
2023,10,31,1,3.9,0.46
2023,10,31,2,4.21,357.87
2023,10,31,3,4.06,352.71
2023,10,31,4,3.88,349.8
2023,10,31,5,3.52,346.27
2023,10,31,6,2.79,344.72
2023,10,31,7,1.78,304.46
2023,10,31,8,3.54,261.62
2023,10,31,9,3.92,255.69
2023,10,31,10,3.78,254.15
2023,10,31,11,3.62,257.04
2023,10,31,12,4.04,259.75
2023,10,31,13,4.64,260.51
2023,10,31,14,5.1,260.03
2023,10,31,15,5.19,259.67
2023,10,31,16,4.7,254.39
2023,10,31,17,4.04,240.21
2023,10,31,18,3.04,221.46
2023,10,31,19,1.4,189.93
2023,10,31,20,0.66,90.68
2023,10,31,21,0.17,114.23
2023,10,31,22,1.0,206.37
2023,10,31,23,1.54,219.02
2023,11,1,0,2.19,225.0
2023,11,1,1,2.81,221.62
2023,11,1,2,3.18,211.23
2023,11,1,3,3.85,197.11
2023,11,1,4,4.71,186.87
2023,11,1,5,5.31,183.46
2023,11,1,6,5.24,175.3
2023,11,1,7,5.48,161.82
2023,11,1,8,4.87,152.98
2023,11,1,9,3.91,152.92
2023,11,1,10,3.53,161.16
2023,11,1,11,3.64,159.78
2023,11,1,12,4.04,159.04
2023,11,1,13,4.75,161.09
2023,11,1,14,5.59,159.89
2023,11,1,15,6.52,156.94
2023,11,1,16,7.61,152.23
2023,11,1,17,8.4,145.88
2023,11,1,18,8.5,138.35
2023,11,1,19,8.22,132.19
2023,11,1,20,7.42,130.09
2023,11,1,21,6.98,132.96
2023,11,1,22,6.39,132.27
2023,11,1,23,6.09,132.35
2023,11,2,0,5.87,128.84
2023,11,2,1,5.68,124.41
2023,11,2,2,5.65,123.38
2023,11,2,3,6.08,123.47
2023,11,2,4,6.61,122.11
2023,11,2,5,6.82,121.47
2023,11,2,6,6.93,117.37
2023,11,2,7,6.6,109.21
2023,11,2,8,5.69,103.75
2023,11,2,9,4.28,99.36
2023,11,2,10,2.65,109.45
2023,11,2,11,1.99,138.5
2023,11,2,12,1.96,160.41
2023,11,2,13,2.24,168.73
2023,11,2,14,2.58,164.74
2023,11,2,15,2.7,153.21
2023,11,2,16,2.85,139.11
2023,11,2,17,3.61,131.14
2023,11,2,18,5.46,139.52
2023,11,2,19,7.01,141.47
2023,11,2,20,7.1,132.77
2023,11,2,21,6.86,118.87
2023,11,2,22,6.61,104.45
2023,11,2,23,5.95,95.73
2023,11,3,0,5.41,91.08
2023,11,3,1,5.24,81.42
2023,11,3,2,5.6,63.51
2023,11,3,3,6.26,43.68
2023,11,3,4,6.31,27.64
2023,11,3,5,6.29,17.87
2023,11,3,6,5.58,12.13
2023,11,3,7,6.7,0.6
2023,11,3,8,8.48,346.53
2023,11,3,9,9.41,334.9
2023,11,3,10,10.22,322.92
2023,11,3,11,11.02,314.74
2023,11,3,12,11.54,310.85
2023,11,3,13,11.75,308.06
2023,11,3,14,11.89,304.88
2023,11,3,15,11.76,302.16
2023,11,3,16,11.04,301.54
2023,11,3,17,9.92,299.39
2023,11,3,18,9.15,285.4
2023,11,3,19,7.21,267.89
2023,11,3,20,5.45,271.23
2023,11,3,21,4.86,288.55
2023,11,3,22,5.16,301.81
2023,11,3,23,5.25,309.21
2023,11,4,0,5.94,301.18
2023,11,4,1,7.14,286.01
2023,11,4,2,7.27,273.14
2023,11,4,3,6.23,263.3
2023,11,4,4,5.51,256.3
2023,11,4,5,4.99,251.2
2023,11,4,6,4.05,252.96
2023,11,4,7,3.67,265.24
2023,11,4,8,4.62,279.83
2023,11,4,9,6.52,285.07
2023,11,4,10,7.92,285.63
2023,11,4,11,8.63,284.09
2023,11,4,12,9.01,280.64
2023,11,4,13,9.18,276.3
2023,11,4,14,9.1,272.07
2023,11,4,15,8.68,267.16
2023,11,4,16,7.96,260.74
2023,11,4,17,6.85,250.9
2023,11,4,18,6.57,238.03
2023,11,4,19,6.29,228.07
2023,11,4,20,5.7,220.28
2023,11,4,21,5.24,212.58
2023,11,4,22,4.89,202.43
2023,11,4,23,4.7,191.01
2023,11,5,0,4.65,178.84
2023,11,5,1,4.71,165.09
2023,11,5,2,4.82,149.48
2023,11,5,3,5.14,135.43
2023,11,5,4,5.41,127.25
2023,11,5,5,5.39,122.26
2023,11,5,6,4.82,124.57
2023,11,5,7,5.43,129.28
2023,11,5,8,5.0,130.94
2023,11,5,9,4.51,133.67
2023,11,5,10,4.49,137.26
2023,11,5,11,4.72,140.38
2023,11,5,12,5.03,143.34
2023,11,5,13,5.42,145.81
2023,11,5,14,6.02,146.33
2023,11,5,15,6.7,144.44
2023,11,5,16,7.44,141.23
2023,11,5,17,8.16,137.17
2023,11,5,18,8.29,135.27
2023,11,5,19,8.12,134.65
2023,11,5,20,7.99,132.38
2023,11,5,21,7.86,129.88
2023,11,5,22,7.69,127.07
2023,11,5,23,7.62,125.48
2023,11,6,0,7.53,126.1
2023,11,6,1,7.82,127.53
2023,11,6,2,8.52,125.07
2023,11,6,3,8.41,125.31
2023,11,6,4,8.41,124.52
2023,11,6,5,8.36,124.64
2023,11,6,6,8.56,122.33
2023,11,6,7,7.97,119.28
2023,11,6,8,7.13,118.16
2023,11,6,9,6.18,117.25
2023,11,6,10,5.1,117.27
2023,11,6,11,4.01,118.11
2023,11,6,12,3.68,128.89
2023,11,6,13,4.2,141.27
2023,11,6,14,5.19,146.29
2023,11,6,15,6.37,146.19
2023,11,6,16,7.89,144.59
2023,11,6,17,9.48,143.51
2023,11,6,18,9.54,141.65
2023,11,6,19,9.13,137.22
2023,11,6,20,8.9,132.44
2023,11,6,21,8.85,128.08
2023,11,6,22,8.71,122.55
2023,11,6,23,8.29,118.23
2023,11,7,0,8.17,113.43
2023,11,7,1,7.94,113.18
2023,11,7,2,7.47,118.82
2023,11,7,3,7.41,120.46
2023,11,7,4,7.19,121.27
2023,11,7,5,7.08,120.13
2023,11,7,6,7.14,111.23
2023,11,7,7,6.67,102.03
2023,11,7,8,5.29,99.35
2023,11,7,9,3.66,101.96
2023,11,7,10,2.36,107.9
2023,11,7,11,1.76,121.79
2023,11,7,12,1.9,141.86
2023,11,7,13,2.57,150.56
2023,11,7,14,3.47,150.61
2023,11,7,15,4.49,148.44
2023,11,7,16,5.82,145.05
2023,11,7,17,7.78,142.09
2023,11,7,18,9.11,138.82
2023,11,7,19,9.01,134.61
2023,11,7,20,8.17,127.89
2023,11,7,21,7.47,120.43
2023,11,7,22,6.92,113.47
2023,11,7,23,6.67,99.1
2023,11,8,0,6.19,85.44
2023,11,8,1,5.67,75.06
2023,11,8,2,5.9,56.46
2023,11,8,3,6.35,43.16
2023,11,8,4,6.26,31.94
2023,11,8,5,5.52,25.04
2023,11,8,6,4.12,18.57
2023,11,8,7,3.11,3.31
2023,11,8,8,3.08,342.58
2023,11,8,9,3.22,324.07
2023,11,8,10,3.24,303.88
2023,11,8,11,3.32,291.38
2023,11,8,12,3.14,284.83
2023,11,8,13,3.02,276.68
2023,11,8,14,2.84,271.1
2023,11,8,15,2.49,267.84
2023,11,8,16,2.12,269.79
2023,11,8,17,1.89,263.61
2023,11,8,18,1.53,222.73
2023,11,8,19,2.43,162.38
2023,11,8,20,3.62,130.09
2023,11,8,21,4.28,99.45
2023,11,8,22,4.63,68.63
2023,11,8,23,4.24,40.06
2023,11,9,0,3.47,15.79
2023,11,9,1,3.58,7.26
2023,11,9,2,4.15,6.16
2023,11,9,3,4.84,7.79
2023,11,9,4,5.24,6.08
2023,11,9,5,5.34,2.01
2023,11,9,6,4.81,1.58
2023,11,9,7,3.66,357.06
2023,11,9,8,3.55,333.32
2023,11,9,9,3.31,307.9
2023,11,9,10,3.29,293.04
2023,11,9,11,3.4,279.53
2023,11,9,12,3.15,266.58
2023,11,9,13,2.88,245.17
2023,11,9,14,2.69,221.23
2023,11,9,15,2.71,202.2
2023,11,9,16,3.34,190.65
2023,11,9,17,4.6,176.4
2023,11,9,18,6.46,161.81
2023,11,9,19,7.51,149.09
2023,11,9,20,7.66,140.38
2023,11,9,21,7.44,133.3
2023,11,9,22,7.22,124.64
2023,11,9,23,6.8,115.83
2023,11,10,0,6.57,110.76
2023,11,10,1,6.36,109.06
2023,11,10,2,6.39,108.55
2023,11,10,3,6.29,109.45
2023,11,10,4,5.81,113.22
2023,11,10,5,5.44,116.6
2023,11,10,6,5.15,104.42
2023,11,10,7,5.15,84.43
2023,11,10,8,5.44,60.49
2023,11,10,9,5.02,41.15
2023,11,10,10,4.35,22.47
2023,11,10,11,3.75,4.54
2023,11,10,12,3.36,350.63
2023,11,10,13,2.77,338.29
2023,11,10,14,2.08,326.67
2023,11,10,15,1.06,306.62
2023,11,10,16,1.14,167.3
2023,11,10,17,4.33,142.18
2023,11,10,18,7.23,131.67
2023,11,10,19,7.94,121.23
2023,11,10,20,7.47,112.78
2023,11,10,21,6.46,107.38
2023,11,10,22,5.32,103.59
2023,11,10,23,4.67,90.0
2023,11,11,0,4.69,69.03
2023,11,11,1,5.08,49.92
2023,11,11,2,5.41,35.83
2023,11,11,3,6.37,23.73
2023,11,11,4,6.67,17.8
2023,11,11,5,6.21,17.8
2023,11,11,6,5.52,17.28
2023,11,11,7,7.06,5.27
2023,11,11,8,7.84,350.65
2023,11,11,9,7.34,340.68
2023,11,11,10,6.69,333.58
2023,11,11,11,6.07,327.03
2023,11,11,12,5.62,320.58
2023,11,11,13,5.3,315.6
2023,11,11,14,5.0,312.47
2023,11,11,15,4.64,309.19
2023,11,11,16,4.08,303.05
2023,11,11,17,3.31,287.71
2023,11,11,18,2.88,247.54
2023,11,11,19,3.34,209.08
2023,11,11,20,3.75,184.54
2023,11,11,21,3.71,165.88
2023,11,11,22,3.23,149.34
2023,11,11,23,2.58,130.94
2023,11,12,0,2.13,102.71
2023,11,12,1,2.35,69.4
2023,11,12,2,2.84,49.91
2023,11,12,3,3.19,38.44
2023,11,12,4,3.61,30.01
2023,11,12,5,4.1,25.05
2023,11,12,6,4.27,21.68
2023,11,12,7,3.58,13.0
2023,11,12,8,3.11,357.84
2023,11,12,9,3.07,330.36
2023,11,12,10,3.85,313.6
2023,11,12,11,4.36,305.08
2023,11,12,12,4.43,297.29
2023,11,12,13,4.2,287.32
2023,11,12,14,3.88,278.57
2023,11,12,15,3.53,271.27
2023,11,12,16,3.25,256.53
2023,11,12,17,3.26,222.76
2023,11,12,18,4.63,174.58
2023,11,12,19,6.52,139.13
2023,11,12,20,7.83,116.36
2023,11,12,21,7.86,103.21
2023,11,12,22,7.34,95.25
2023,11,12,23,6.73,89.87
2023,11,13,0,6.09,84.55
2023,11,13,1,5.56,76.43
2023,11,13,2,5.15,66.39
2023,11,13,3,4.67,57.51
2023,11,13,4,4.42,49.52
2023,11,13,5,4.66,42.14
2023,11,13,6,4.59,35.64
2023,11,13,7,3.47,24.89
2023,11,13,8,2.98,352.93
2023,11,13,9,3.6,322.86
2023,11,13,10,4.67,314.39
2023,11,13,11,5.52,310.12
2023,11,13,12,5.96,306.31
2023,11,13,13,5.94,304.5
2023,11,13,14,5.7,302.8
2023,11,13,15,5.31,298.83
2023,11,13,16,4.82,290.7
2023,11,13,17,4.16,273.88
2023,11,13,18,4.27,231.16
2023,11,13,19,5.63,192.18
2023,11,13,20,6.46,163.56
2023,11,13,21,6.36,141.93
2023,11,13,22,5.94,126.98
2023,11,13,23,5.48,119.09
2023,11,14,0,4.99,110.17
2023,11,14,1,4.57,97.76
2023,11,14,2,4.19,82.61
2023,11,14,3,3.93,64.35
2023,11,14,4,3.94,44.68
2023,11,14,5,4.52,28.69
2023,11,14,6,4.52,21.51
2023,11,14,7,3.56,5.8
2023,11,14,8,4.18,340.35
2023,11,14,9,4.99,328.65
2023,11,14,10,5.88,323.54
2023,11,14,11,6.42,319.35
2023,11,14,12,6.45,314.56
2023,11,14,13,6.03,309.85
2023,11,14,14,5.54,304.83
2023,11,14,15,5.08,298.89
2023,11,14,16,3.95,284.09
2023,11,14,17,2.73,224.3
2023,11,14,18,5.29,167.89
2023,11,14,19,7.54,143.59
2023,11,14,20,8.21,128.28
2023,11,14,21,8.35,124.33
2023,11,14,22,7.75,124.81
2023,11,14,23,7.03,126.5
2023,11,15,0,6.2,128.96
2023,11,15,1,5.93,129.01
2023,11,15,2,5.83,127.16
2023,11,15,3,5.85,122.84
2023,11,15,4,5.63,119.8
2023,11,15,5,5.27,116.15
2023,11,15,6,4.54,108.96
2023,11,15,7,3.86,97.21
2023,11,15,8,2.8,65.44
2023,11,15,9,2.34,358.66
2023,11,15,10,3.29,328.62
2023,11,15,11,4.28,317.52
2023,11,15,12,5.18,308.27
2023,11,15,13,5.78,302.19
2023,11,15,14,5.91,300.26
2023,11,15,15,5.84,297.56
2023,11,15,16,5.66,290.11
2023,11,15,17,5.22,272.66
2023,11,15,18,5.51,240.46
2023,11,15,19,5.78,215.82
2023,11,15,20,4.56,190.87
2023,11,15,21,3.17,148.62
2023,11,15,22,3.41,86.46
2023,11,15,23,4.78,53.24
2023,11,16,0,5.91,37.58
2023,11,16,1,5.97,25.59
2023,11,16,2,5.29,13.07
2023,11,16,3,5.08,4.41
2023,11,16,4,5.2,359.74
2023,11,16,5,5.92,358.41
2023,11,16,6,5.68,357.72
2023,11,16,7,6.17,343.15
2023,11,16,8,8.51,329.05
2023,11,16,9,9.48,324.29
2023,11,16,10,9.99,321.73
2023,11,16,11,10.11,316.13
2023,11,16,12,10.15,307.65
2023,11,16,13,9.85,299.02
2023,11,16,14,9.31,291.31
2023,11,16,15,8.5,283.55
2023,11,16,16,7.43,275.55
2023,11,16,17,6.13,269.64
2023,11,16,18,4.1,272.07
2023,11,16,19,2.77,327.21
2023,11,16,20,3.74,307.28
2023,11,16,21,3.98,302.57
2023,11,16,22,3.61,307.61
2023,11,16,23,2.33,293.55
2023,11,17,0,0.72,302.14
2023,11,17,1,1.69,30.6
2023,11,17,2,3.6,28.62
2023,11,17,3,5.1,24.52
2023,11,17,4,6.05,21.69
2023,11,17,5,6.5,19.02
2023,11,17,6,5.77,18.07
2023,11,17,7,4.07,8.72
2023,11,17,8,5.86,329.57
2023,11,17,9,7.36,319.87
2023,11,17,10,8.25,321.73
2023,11,17,11,8.54,318.67
2023,11,17,12,8.44,311.85
2023,11,17,13,8.18,305.36
2023,11,17,14,7.8,300.47
2023,11,17,15,7.36,297.22
2023,11,17,16,6.56,299.41
2023,11,17,17,5.53,312.14
2023,11,17,18,4.92,336.61
2023,11,17,19,5.36,6.78
2023,11,17,20,6.5,19.31
2023,11,17,21,6.83,20.2
2023,11,17,22,6.6,17.64
2023,11,17,23,6.06,13.87
2023,11,18,0,6.31,7.54
2023,11,18,1,6.35,4.23
2023,11,18,2,6.19,1.01
2023,11,18,3,6.23,359.64
2023,11,18,4,6.31,0.85
2023,11,18,5,6.42,4.12
2023,11,18,6,5.61,7.85
2023,11,18,7,6.81,334.02
2023,11,18,8,8.86,315.71
2023,11,18,9,9.96,314.01
2023,11,18,10,11.04,316.63
2023,11,18,11,11.77,316.48
2023,11,18,12,11.75,314.08
2023,11,18,13,11.4,310.92
2023,11,18,14,11.04,307.96
2023,11,18,15,10.68,306.79
2023,11,18,16,10.22,307.08
2023,11,18,17,9.56,307.93
2023,11,18,18,8.37,308.83
2023,11,18,19,7.27,310.86
2023,11,18,20,6.78,313.65
2023,11,18,21,6.93,311.48
2023,11,18,22,7.15,305.98
2023,11,18,23,7.09,305.58
2023,11,19,0,7.0,308.57
2023,11,19,1,6.63,309.45
2023,11,19,2,5.88,312.15
2023,11,19,3,5.06,308.6
2023,11,19,4,4.49,291.02
2023,11,19,5,4.37,276.78
2023,11,19,6,3.16,289.02
2023,11,19,7,4.18,304.79
2023,11,19,8,5.02,302.28
2023,11,19,9,4.51,299.72
2023,11,19,10,3.65,298.82
2023,11,19,11,2.57,289.92
2023,11,19,12,2.07,257.33
2023,11,19,13,3.03,192.96
2023,11,19,14,6.71,161.46
2023,11,19,15,9.45,151.36
2023,11,19,16,10.44,142.6
2023,11,19,17,10.39,143.84
2023,11,19,18,10.03,148.8
2023,11,19,19,8.95,144.84
2023,11,19,20,6.75,146.9
2023,11,19,21,6.04,148.82
2023,11,19,22,7.18,125.04
2023,11,19,23,7.43,118.18
2023,11,20,0,6.89,132.06
2023,11,20,1,6.99,136.99
2023,11,20,2,7.29,131.05
2023,11,20,3,7.46,127.81
2023,11,20,4,7.39,129.38
2023,11,20,5,7.25,131.02
2023,11,20,6,7.36,128.37
2023,11,20,7,7.12,120.22
2023,11,20,8,6.22,110.51
2023,11,20,9,5.23,100.32
2023,11,20,10,3.94,96.03
2023,11,20,11,2.74,106.73
2023,11,20,12,2.79,137.05
2023,11,20,13,4.38,151.65
2023,11,20,14,6.83,152.47
2023,11,20,15,9.29,147.26
2023,11,20,16,10.88,139.19
2023,11,20,17,11.0,133.33
2023,11,20,18,9.74,130.12
2023,11,20,19,8.57,126.85
2023,11,20,20,8.14,119.54
2023,11,20,21,8.22,115.37
2023,11,20,22,8.3,114.66
2023,11,20,23,8.38,113.39
2023,11,21,0,7.88,111.15
2023,11,21,1,7.42,104.83
2023,11,21,2,6.95,96.13
2023,11,21,3,6.22,92.81
2023,11,21,4,5.58,87.59
2023,11,21,5,4.9,82.49
2023,11,21,6,3.92,69.47
2023,11,21,7,3.35,29.02
2023,11,21,8,3.38,341.1
2023,11,21,9,3.95,307.21
2023,11,21,10,4.42,289.75
2023,11,21,11,4.57,279.85
2023,11,21,12,4.52,268.61
2023,11,21,13,4.25,254.97
2023,11,21,14,3.64,240.85
2023,11,21,15,3.13,221.16
2023,11,21,16,2.99,193.31
2023,11,21,17,3.65,162.81
2023,11,21,18,5.11,142.64
2023,11,21,19,6.34,133.15
2023,11,21,20,6.59,125.93
2023,11,21,21,6.9,118.68
2023,11,21,22,7.38,108.95
2023,11,21,23,6.82,107.06
2023,11,22,0,6.27,105.77
2023,11,22,1,5.77,95.98
2023,11,22,2,5.23,75.55
2023,11,22,3,5.41,46.17
2023,11,22,4,5.65,36.96
2023,11,22,5,6.35,25.65
2023,11,22,6,7.83,13.97
2023,11,22,7,9.29,359.28
2023,11,22,8,9.77,338.91
2023,11,22,9,9.73,322.63
2023,11,22,10,8.82,316.69
2023,11,22,11,7.99,320.6
2023,11,22,12,7.75,323.03
2023,11,22,13,7.57,321.96
2023,11,22,14,7.23,319.6
2023,11,22,15,6.64,315.95
2023,11,22,16,5.71,313.5
2023,11,22,17,4.49,314.01
2023,11,22,18,3.53,316.62
2023,11,22,19,3.15,323.47
2023,11,22,20,3.3,334.29
2023,11,22,21,3.86,343.55
2023,11,22,22,4.78,347.74
2023,11,22,23,5.71,348.07
2023,11,23,0,6.17,344.73
2023,11,23,1,5.96,340.0
2023,11,23,2,5.45,337.22
2023,11,23,3,5.15,337.91
2023,11,23,4,5.12,340.18
2023,11,23,5,5.16,342.39
2023,11,23,6,4.23,343.81
2023,11,23,7,5.25,320.07
2023,11,23,8,6.04,304.94
2023,11,23,9,5.91,299.78
2023,11,23,10,5.74,294.72
2023,11,23,11,5.53,288.79
2023,11,23,12,5.5,283.98
2023,11,23,13,5.43,279.86
2023,11,23,14,4.93,276.19
2023,11,23,15,3.94,265.0
2023,11,23,16,3.19,233.16
2023,11,23,17,4.17,185.49
2023,11,23,18,5.69,158.75
2023,11,23,19,7.24,146.4
2023,11,23,20,8.21,141.8
2023,11,23,21,8.28,142.78
2023,11,23,22,7.93,143.98
2023,11,23,23,7.55,143.79
2023,11,24,0,7.45,142.97
2023,11,24,1,7.45,140.4
2023,11,24,2,7.88,139.38
2023,11,24,3,7.85,141.54
2023,11,24,4,7.38,142.74
2023,11,24,5,7.38,141.32
2023,11,24,6,7.7,143.83
2023,11,24,7,8.97,142.29
2023,11,24,8,9.33,137.92
2023,11,24,9,8.93,133.16
2023,11,24,10,8.49,131.42
2023,11,24,11,8.26,132.39
2023,11,24,12,8.25,135.92
2023,11,24,13,8.51,139.92
2023,11,24,14,8.93,142.11
2023,11,24,15,9.43,143.73
2023,11,24,16,9.91,144.76
2023,11,24,17,10.15,144.84
2023,11,24,18,9.59,142.41
2023,11,24,19,8.74,137.68
2023,11,24,20,8.6,132.05
2023,11,24,21,8.4,129.53
2023,11,24,22,7.94,132.01
2023,11,24,23,7.61,135.08
2023,11,25,0,7.59,134.92
2023,11,25,1,7.7,130.59
2023,11,25,2,7.54,124.7
2023,11,25,3,7.37,121.7
2023,11,25,4,7.45,120.49
2023,11,25,5,7.36,121.28
2023,11,25,6,7.65,118.42
2023,11,25,7,8.03,110.22
2023,11,25,8,7.33,103.62
2023,11,25,9,6.23,99.46
2023,11,25,10,5.21,99.76
2023,11,25,11,4.76,103.76
2023,11,25,12,4.63,109.02
2023,11,25,13,4.65,114.84
2023,11,25,14,4.95,120.86
2023,11,25,15,5.57,125.41
2023,11,25,16,6.43,129.57
2023,11,25,17,7.52,133.4
2023,11,25,18,8.11,135.08
2023,11,25,19,8.41,132.89
2023,11,25,20,8.2,129.01
2023,11,25,21,7.96,125.53
2023,11,25,22,7.7,121.14
2023,11,25,23,7.32,116.98
2023,11,26,0,6.63,115.42
2023,11,26,1,6.1,114.04
2023,11,26,2,5.7,105.9
2023,11,26,3,5.24,100.57
2023,11,26,4,5.01,98.61
2023,11,26,5,4.91,96.12
2023,11,26,6,4.14,97.38
2023,11,26,7,3.11,85.11
2023,11,26,8,2.01,64.73
2023,11,26,9,1.03,9.18
2023,11,26,10,1.74,306.05
2023,11,26,11,2.93,286.6
2023,11,26,12,3.74,276.6
2023,11,26,13,3.98,266.4
2023,11,26,14,3.96,253.71
2023,11,26,15,3.69,234.56
2023,11,26,16,3.66,205.03
2023,11,26,17,4.02,174.64
2023,11,26,18,4.66,151.76
2023,11,26,19,5.43,135.82
2023,11,26,20,5.71,124.86
2023,11,26,21,5.71,118.07
2023,11,26,22,5.59,114.17
2023,11,26,23,5.2,118.72
2023,11,27,0,5.06,124.82
2023,11,27,1,5.05,126.0
2023,11,27,2,5.04,121.89
2023,11,27,3,4.89,113.86
2023,11,27,4,4.63,103.76
2023,11,27,5,4.52,90.99
2023,11,27,6,3.82,73.6
2023,11,27,7,3.75,31.9
2023,11,27,8,4.44,353.24
2023,11,27,9,4.62,326.93
2023,11,27,10,4.89,311.38
2023,11,27,11,4.93,299.41
2023,11,27,12,4.66,288.59
2023,11,27,13,4.26,278.32
2023,11,27,14,3.88,267.69
2023,11,27,15,3.45,257.16
2023,11,27,16,2.71,238.78
2023,11,27,17,2.37,197.84
2023,11,27,18,2.84,153.86
2023,11,27,19,3.62,122.83
2023,11,27,20,4.15,96.48
2023,11,27,21,4.18,78.59
2023,11,27,22,3.38,70.44
2023,11,27,23,2.75,64.45
2023,11,28,0,2.22,66.32
2023,11,28,1,2.17,73.66
2023,11,28,2,2.46,72.43
2023,11,28,3,3.35,59.79
2023,11,28,4,4.27,41.81
2023,11,28,5,4.91,24.53
2023,11,28,6,4.73,12.11
2023,11,28,7,4.43,356.76
2023,11,28,8,5.04,342.58
2023,11,28,9,5.75,337.3
2023,11,28,10,6.1,333.93
2023,11,28,11,6.16,329.34
2023,11,28,12,6.05,323.03
2023,11,28,13,5.92,313.4
2023,11,28,14,5.69,304.48
2023,11,28,15,4.99,297.93
2023,11,28,16,4.37,295.1
2023,11,28,17,4.21,295.14
2023,11,28,18,4.33,286.47
2023,11,28,19,4.75,273.96
2023,11,28,20,4.89,262.84
2023,11,28,21,4.35,252.22
2023,11,28,22,3.62,239.06
2023,11,28,23,2.37,219.78
2023,11,29,0,0.65,175.18
2023,11,29,1,1.81,33.9
2023,11,29,2,3.77,11.73
2023,11,29,3,4.98,359.19
2023,11,29,4,5.37,350.78
2023,11,29,5,5.54,346.87
2023,11,29,6,5.26,345.47
2023,11,29,7,5.67,339.42
2023,11,29,8,7.03,326.79
2023,11,29,9,7.7,317.96
2023,11,29,10,7.86,312.94
2023,11,29,11,7.77,309.45
2023,11,29,12,7.68,305.02
2023,11,29,13,7.5,298.97
2023,11,29,14,7.23,294.24
2023,11,29,15,6.74,292.2
2023,11,29,16,5.82,294.6
2023,11,29,17,4.69,301.44
2023,11,29,18,4.19,314.85
2023,11,29,19,4.75,330.02
2023,11,29,20,5.85,338.71
