-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 12/21/2022 through 12/21/2023 
Location: Latitude  -22.9478   Longitude -47.1487 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 755.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2023,11,24,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,24,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,25,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,26,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,27,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,28,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,29,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,11,30,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,1,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,2,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,3,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,4,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,5,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,6,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,7,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,8,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,13,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,14,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,15,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,16,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,17,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,18,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,19,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,20,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,21,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,22,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,9,23,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,0,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,1,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,2,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,3,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,4,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,5,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,6,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,7,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,8,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,9,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,10,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,11,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,12,-999.0,-999.0,-999.0,-999.0,-999.0
2023,12,10,13,-999.0,-999.0,-999.0,-999.0,-999.0
